지점,지점명,일시,SPI6
156,광주,2016-02-15,.317
156,광주,2016-02-16,.34
156,광주,2016-02-17,.192
156,광주,2016-02-18,.25
156,광주,2016-02-19,.282
156,광주,2016-02-20,.323
156,광주,2016-02-21,.358
156,광주,2016-02-22,.373
156,광주,2016-02-23,.38
156,광주,2016-02-24,.425
156,광주,2016-02-25,.472
156,광주,2016-02-26,.639
156,광주,2016-02-27,.7
156,광주,2016-02-28,.768
156,광주,2016-03-01,.732
156,광주,2016-03-02,.724
156,광주,2016-03-03,.739
156,광주,2016-03-04,.807
156,광주,2016-03-05,1.019
156,광주,2016-03-06,1.033
156,광주,2016-03-07,1.083
156,광주,2016-03-08,1.223
156,광주,2016-03-09,1.23
156,광주,2016-03-10,1.292
156,광주,2016-03-11,1.267
156,광주,2016-03-12,1.327
156,광주,2016-03-13,1.395
156,광주,2016-03-14,1.434
156,광주,2016-03-15,1.442
156,광주,2016-03-16,1.486
156,광주,2016-03-17,1.525
156,광주,2016-03-18,1.612
156,광주,2016-03-19,1.654
156,광주,2016-03-20,1.734
156,광주,2016-03-21,1.755
156,광주,2016-03-22,1.623
156,광주,2016-03-23,1.692
156,광주,2016-03-24,1.635
156,광주,2016-03-25,1.635
156,광주,2016-03-26,1.585
156,광주,2016-03-27,1.585
156,광주,2016-03-28,1.701
156,광주,2016-03-29,2.001
156,광주,2016-03-30,1.332
156,광주,2016-03-31,1.407
156,광주,2016-04-01,1.307
156,광주,2016-04-02,1.274
156,광주,2016-04-03,1.314
156,광주,2016-04-04,1.313
156,광주,2016-04-05,1.259
156,광주,2016-04-06,1.47
156,광주,2016-04-07,1.638
156,광주,2016-04-08,1.61
156,광주,2016-04-09,1.592
156,광주,2016-04-10,1.606
156,광주,2016-04-11,1.609
156,광주,2016-04-12,1.565
156,광주,2016-04-13,1.625
156,광주,2016-04-14,1.58
156,광주,2016-04-15,1.572
156,광주,2016-04-16,1.884
156,광주,2016-04-17,1.769
156,광주,2016-04-18,1.765
156,광주,2016-04-19,1.785
156,광주,2016-04-20,1.81
156,광주,2016-04-21,1.975
156,광주,2016-04-22,1.932
156,광주,2016-04-23,1.893
156,광주,2016-04-24,1.841
156,광주,2016-04-25,1.645
156,광주,2016-04-26,1.713
156,광주,2016-04-27,1.959
156,광주,2016-04-28,1.969
156,광주,2016-04-29,1.946
156,광주,2016-04-30,1.937
156,광주,2016-05-01,1.929
156,광주,2016-05-02,2.032
156,광주,2016-05-03,2.17
156,광주,2016-05-04,2.182
156,광주,2016-05-05,2.141
156,광주,2016-05-06,1.989
156,광주,2016-05-07,1.972
156,광주,2016-05-08,1.971
156,광주,2016-05-09,1.997
156,광주,2016-05-10,2.187
156,광주,2016-05-11,2.179
156,광주,2016-05-12,1.901
156,광주,2016-05-13,1.802
156,광주,2016-05-14,1.825
156,광주,2016-05-15,1.799
156,광주,2016-05-16,1.797
156,광주,2016-05-17,1.646
156,광주,2016-05-18,1.536
156,광주,2016-05-19,1.443
156,광주,2016-05-20,1.422
156,광주,2016-05-21,1.459
156,광주,2016-05-22,1.406
156,광주,2016-05-23,1.412
156,광주,2016-05-24,1.578
156,광주,2016-05-25,1.421
156,광주,2016-05-26,1.381
156,광주,2016-05-27,1.398
156,광주,2016-05-28,1.449
156,광주,2016-05-29,1.392
156,광주,2016-05-30,1.307
156,광주,2016-05-31,1.245
156,광주,2016-06-01,1.164
156,광주,2016-06-02,1.094
156,광주,2016-06-03,1.096
156,광주,2016-06-04,1.28
156,광주,2016-06-05,1.275
156,광주,2016-06-06,1.231
156,광주,2016-06-07,1.221
156,광주,2016-06-08,.958
156,광주,2016-06-09,.91
156,광주,2016-06-10,.851
156,광주,2016-06-11,.85
156,광주,2016-06-12,.841
156,광주,2016-06-13,.808
156,광주,2016-06-14,.702
156,광주,2016-06-15,.715
156,광주,2016-06-16,.69
156,광주,2016-06-17,.637
156,광주,2016-06-18,.578
156,광주,2016-06-19,.499
156,광주,2016-06-20,.55
156,광주,2016-06-21,.477
156,광주,2016-06-22,.537
156,광주,2016-06-23,.441
156,광주,2016-06-24,.768
156,광주,2016-06-25,.618
156,광주,2016-06-26,.586
156,광주,2016-06-27,.55
156,광주,2016-06-28,.496
156,광주,2016-06-29,.468
156,광주,2016-06-30,.436
156,광주,2016-07-01,.766
156,광주,2016-07-02,.989
156,광주,2016-07-03,1.299
156,광주,2016-07-04,1.255
156,광주,2016-07-05,1.505
156,광주,2016-07-06,1.586
156,광주,2016-07-07,1.573
156,광주,2016-07-08,1.556
156,광주,2016-07-09,1.421
156,광주,2016-07-10,1.334
156,광주,2016-07-11,1.1
156,광주,2016-07-12,1.118
156,광주,2016-07-13,1.022
156,광주,2016-07-14,1.002
156,광주,2016-07-15,.899
156,광주,2016-07-16,.877
156,광주,2016-07-17,.808
156,광주,2016-07-18,.755
156,광주,2016-07-19,.73
156,광주,2016-07-20,.734
156,광주,2016-07-21,.707
156,광주,2016-07-22,.687
156,광주,2016-07-23,.646
156,광주,2016-07-24,.623
156,광주,2016-07-25,.537
156,광주,2016-07-26,.496
156,광주,2016-07-27,.439
156,광주,2016-07-28,.353
156,광주,2016-07-29,.341
156,광주,2016-07-30,.326
156,광주,2016-07-31,.312
156,광주,2016-08-01,.263
156,광주,2016-08-02,.231
156,광주,2016-08-03,.234
156,광주,2016-08-04,.197
156,광주,2016-08-05,.177
156,광주,2016-08-06,.148
156,광주,2016-08-07,.124
156,광주,2016-08-08,.156
156,광주,2016-08-09,.146
156,광주,2016-08-10,.133
156,광주,2016-08-11,.017
156,광주,2016-08-12,-.079
156,광주,2016-08-13,-.111
156,광주,2016-08-14,-.143
156,광주,2016-08-15,-.148
156,광주,2016-08-16,-.173
156,광주,2016-08-17,-.196
156,광주,2016-08-18,-.261
156,광주,2016-08-19,-.305
156,광주,2016-08-20,-.341
156,광주,2016-08-21,-.387
156,광주,2016-08-22,-.383
156,광주,2016-08-23,-.354
156,광주,2016-08-24,-.399
156,광주,2016-08-25,-.476
156,광주,2016-08-26,-.399
156,광주,2016-08-27,-.416
156,광주,2016-08-28,-.439
156,광주,2016-08-29,-.481
156,광주,2016-08-30,-.53
156,광주,2016-08-31,-.624
156,광주,2016-09-01,-.725
156,광주,2016-09-02,-.749
156,광주,2016-09-03,-.767
156,광주,2016-09-04,-.793
156,광주,2016-09-05,-.816
156,광주,2016-09-06,-.839
156,광주,2016-09-07,-.842
156,광주,2016-09-08,-.845
156,광주,2016-09-09,-.867
156,광주,2016-09-10,-.747
156,광주,2016-09-11,-.74
156,광주,2016-09-12,-.72
156,광주,2016-09-13,-.716
156,광주,2016-09-14,-.777
156,광주,2016-09-15,-.789
156,광주,2016-09-16,-.735
156,광주,2016-09-17,-.341
156,광주,2016-09-18,-.288
156,광주,2016-09-19,-.283
156,광주,2016-09-20,-.289
156,광주,2016-09-21,-.298
156,광주,2016-09-22,-.299
156,광주,2016-09-23,-.316
156,광주,2016-09-24,-.338
156,광주,2016-09-25,-.329
156,광주,2016-09-26,-.323
156,광주,2016-09-27,-.325
156,광주,2016-09-28,-.291
156,광주,2016-09-29,-.29
156,광주,2016-09-30,-.157
156,광주,2016-10-01,-.101
156,광주,2016-10-02,-.1
156,광주,2016-10-03,-.169
156,광주,2016-10-04,-.195
156,광주,2016-10-05,.011
156,광주,2016-10-06,.021
156,광주,2016-10-07,.05
156,광주,2016-10-08,.156
156,광주,2016-10-09,.155
156,광주,2016-10-10,.116
156,광주,2016-10-11,.108
156,광주,2016-10-12,.111
156,광주,2016-10-13,.011
156,광주,2016-10-14,.031
156,광주,2016-10-15,.043
156,광주,2016-10-16,.239
156,광주,2016-10-17,.251
156,광주,2016-10-18,.173
156,광주,2016-10-19,.18
156,광주,2016-10-20,.181
156,광주,2016-10-21,.182
156,광주,2016-10-22,.176
156,광주,2016-10-23,.163
156,광주,2016-10-24,.023
156,광주,2016-10-25,.029
156,광주,2016-10-26,.038
156,광주,2016-10-27,.043
156,광주,2016-10-28,.085
156,광주,2016-10-29,.035
156,광주,2016-10-30,-.02
156,광주,2016-10-31,-.025
156,광주,2016-11-01,-.031
156,광주,2016-11-02,-.018
156,광주,2016-11-03,.005
156,광주,2016-11-04,.009
156,광주,2016-11-05,.007
156,광주,2016-11-06,-.063
156,광주,2016-11-07,-.056
156,광주,2016-11-08,-.044
156,광주,2016-11-09,-.028
156,광주,2016-11-10,-.009
156,광주,2016-11-11,-.044
156,광주,2016-11-12,-.061
156,광주,2016-11-13,-.047
156,광주,2016-11-14,-.023
156,광주,2016-11-15,-.006
156,광주,2016-11-16,-.003
156,광주,2016-11-17,0
156,광주,2016-11-18,.023
156,광주,2016-11-19,.024
156,광주,2016-11-20,-.045
156,광주,2016-11-21,-.049
156,광주,2016-11-22,-.046
156,광주,2016-11-23,-.044
156,광주,2016-11-24,-.054
156,광주,2016-11-25,-.064
156,광주,2016-11-26,-.047
156,광주,2016-11-27,-.052
156,광주,2016-11-28,-.043
156,광주,2016-11-29,-.026
156,광주,2016-11-30,-.019
156,광주,2016-12-01,-.071
156,광주,2016-12-02,-.075
156,광주,2016-12-03,-.075
156,광주,2016-12-04,-.079
156,광주,2016-12-05,-.079
156,광주,2016-12-06,-.071
156,광주,2016-12-07,-.049
156,광주,2016-12-08,-.046
156,광주,2016-12-09,-.038
156,광주,2016-12-10,-.039
156,광주,2016-12-11,-.03
156,광주,2016-12-12,-.034
156,광주,2016-12-13,-.024
156,광주,2016-12-14,-.007
156,광주,2016-12-15,.016
156,광주,2016-12-16,.039
156,광주,2016-12-17,.02
156,광주,2016-12-18,.023
156,광주,2016-12-19,.034
156,광주,2016-12-20,.057
156,광주,2016-12-21,-.058
156,광주,2016-12-22,.041
156,광주,2016-12-23,.063
156,광주,2016-12-24,.08
156,광주,2016-12-25,.112
156,광주,2016-12-26,.175
156,광주,2016-12-27,.186
156,광주,2016-12-28,-.006
156,광주,2016-12-29,-.141
156,광주,2016-12-30,-.381
156,광주,2016-12-31,-.342
156,광주,2017-01-01,-.473
156,광주,2017-01-02,-.554
156,광주,2017-01-03,-.514
156,광주,2017-01-04,-.515
156,광주,2017-01-05,-.468
156,광주,2017-01-06,-.431
156,광주,2017-01-07,-.327
156,광주,2017-01-08,-.293
156,광주,2017-01-09,-.252
156,광주,2017-01-10,-.234
156,광주,2017-01-11,-.176
156,광주,2017-01-12,-.188
156,광주,2017-01-13,-.143
156,광주,2017-01-14,-.111
156,광주,2017-01-15,-.072
156,광주,2017-01-16,-.064
156,광주,2017-01-17,-.049
156,광주,2017-01-18,-.018
156,광주,2017-01-19,.016
156,광주,2017-01-20,.051
156,광주,2017-01-21,.056
156,광주,2017-01-22,.098
156,광주,2017-01-23,.112
156,광주,2017-01-24,.154
156,광주,2017-01-25,.175
156,광주,2017-01-26,.208
156,광주,2017-01-27,.232
156,광주,2017-01-28,.277
156,광주,2017-01-29,.333
156,광주,2017-01-30,.332
156,광주,2017-01-31,.372
156,광주,2017-02-01,.389
156,광주,2017-02-02,.406
156,광주,2017-02-03,.431
156,광주,2017-02-04,.358
156,광주,2017-02-05,.369
156,광주,2017-02-06,.411
156,광주,2017-02-07,.427
156,광주,2017-02-08,.464
156,광주,2017-02-09,.541
156,광주,2017-02-10,.612
156,광주,2017-02-11,.647
156,광주,2017-02-12,.689
156,광주,2017-02-13,.721
156,광주,2017-02-14,.839
156,광주,2017-02-15,.912
156,광주,2017-02-16,1
156,광주,2017-02-17,1.072
156,광주,2017-02-18,1.124
156,광주,2017-02-19,1.101
156,광주,2017-02-20,1.195
156,광주,2017-02-21,1.287
156,광주,2017-02-22,1.289
156,광주,2017-02-23,1.286
156,광주,2017-02-24,1.343
156,광주,2017-02-25,1.458
156,광주,2017-02-26,1.638
156,광주,2017-02-27,1.677
156,광주,2017-02-28,1.73
156,광주,2017-03-01,1.818
156,광주,2017-03-02,1.841
156,광주,2017-03-03,1.876
156,광주,2017-03-04,2.035
156,광주,2017-03-05,2.073
156,광주,2017-03-06,2.159
156,광주,2017-03-07,2.222
156,광주,2017-03-08,2.203
156,광주,2017-03-09,2.068
156,광주,2017-03-10,2.135
156,광주,2017-03-11,2.104
156,광주,2017-03-12,2.133
156,광주,2017-03-13,2.102
156,광주,2017-03-14,2.1
156,광주,2017-03-15,1.981
156,광주,2017-03-16,1.357
156,광주,2017-03-17,1.304
156,광주,2017-03-18,1.32
156,광주,2017-03-19,1.347
156,광주,2017-03-20,1.462
156,광주,2017-03-21,1.479
156,광주,2017-03-22,1.507
156,광주,2017-03-23,1.561
156,광주,2017-03-24,1.512
156,광주,2017-03-25,1.585
156,광주,2017-03-26,1.536
156,광주,2017-03-27,1.488
156,광주,2017-03-28,1.593
156,광주,2017-03-29,1.413
156,광주,2017-03-30,1.242
156,광주,2017-03-31,1.289
156,광주,2017-04-01,1.18
156,광주,2017-04-02,1.079
156,광주,2017-04-03,.187
156,광주,2017-04-04,.197
156,광주,2017-04-05,.388
156,광주,2017-04-06,-.103
156,광주,2017-04-07,-.17
156,광주,2017-04-08,-.122
156,광주,2017-04-09,-.137
156,광주,2017-04-10,-.123
156,광주,2017-04-11,.002
156,광주,2017-04-12,-.019
156,광주,2017-04-13,-.046
156,광주,2017-04-14,-.901
156,광주,2017-04-15,-.913
156,광주,2017-04-16,-.894
156,광주,2017-04-17,-.767
156,광주,2017-04-18,-.87
156,광주,2017-04-19,-.872
156,광주,2017-04-20,-.889
156,광주,2017-04-21,-.955
156,광주,2017-04-22,-1.018
156,광주,2017-04-23,-1.113
156,광주,2017-04-24,-1.097
156,광주,2017-04-25,-1.001
156,광주,2017-04-26,-1.214
156,광주,2017-04-27,-1.197
156,광주,2017-04-28,-1.177
156,광주,2017-04-29,-1.187
156,광주,2017-04-30,-1.166
156,광주,2017-05-01,-1.163
156,광주,2017-05-02,-1.18
156,광주,2017-05-03,-1.237
156,광주,2017-05-04,-1.253
156,광주,2017-05-05,-1.11
156,광주,2017-05-06,-1.152
156,광주,2017-05-07,-1.214
156,광주,2017-05-08,-1.22
156,광주,2017-05-09,-1.137
156,광주,2017-05-10,-1.172
156,광주,2017-05-11,-1.204
156,광주,2017-05-12,-1.251
156,광주,2017-05-13,-1.342
156,광주,2017-05-14,-1.359
156,광주,2017-05-15,-1.335
156,광주,2017-05-16,-1.345
156,광주,2017-05-17,-1.415
156,광주,2017-05-18,-1.43
156,광주,2017-05-19,-1.407
156,광주,2017-05-20,-1.4
156,광주,2017-05-21,-1.417
156,광주,2017-05-22,-1.408
156,광주,2017-05-23,-1.394
156,광주,2017-05-24,-1.36
156,광주,2017-05-25,-1.398
156,광주,2017-05-26,-1.388
156,광주,2017-05-27,-1.382
156,광주,2017-05-28,-1.405
156,광주,2017-05-29,-1.423
156,광주,2017-05-30,-1.439
156,광주,2017-05-31,-1.435
156,광주,2017-06-01,-1.441
156,광주,2017-06-02,-1.428
156,광주,2017-06-03,-1.434
156,광주,2017-06-04,-1.427
156,광주,2017-06-05,-1.424
156,광주,2017-06-06,-1.369
156,광주,2017-06-07,-1.396
156,광주,2017-06-08,-1.415
156,광주,2017-06-09,-1.463
156,광주,2017-06-10,-1.508
156,광주,2017-06-11,-1.555
156,광주,2017-06-12,-1.626
156,광주,2017-06-13,-1.691
156,광주,2017-06-14,-1.655
156,광주,2017-06-15,-1.656
156,광주,2017-06-16,-1.643
156,광주,2017-06-17,-1.726
156,광주,2017-06-18,-1.808
156,광주,2017-06-19,-1.893
156,광주,2017-06-20,-1.878
156,광주,2017-06-21,-1.888
156,광주,2017-06-22,-1.958
156,광주,2017-06-23,-1.921
156,광주,2017-06-24,-1.977
156,광주,2017-06-25,-1.976
156,광주,2017-06-26,-2.008
156,광주,2017-06-27,-2.191
156,광주,2017-06-28,-2.106
156,광주,2017-06-29,-2.245
156,광주,2017-06-30,-2.276
156,광주,2017-07-01,-2.11
156,광주,2017-07-02,-1.98
156,광주,2017-07-03,-1.969
156,광주,2017-07-04,-1.928
156,광주,2017-07-05,-1.919
156,광주,2017-07-06,-1.865
156,광주,2017-07-07,-1.872
156,광주,2017-07-08,-1.649
156,광주,2017-07-09,-1.654
156,광주,2017-07-10,-1.671
156,광주,2017-07-11,-1.671
156,광주,2017-07-12,-1.733
156,광주,2017-07-13,-1.759
156,광주,2017-07-14,-1.888
156,광주,2017-07-15,-1.662
156,광주,2017-07-16,-1.659
156,광주,2017-07-17,-1.651
156,광주,2017-07-18,-1.599
156,광주,2017-07-19,-1.682
156,광주,2017-07-20,-1.722
156,광주,2017-07-21,-1.737
156,광주,2017-07-22,-1.853
156,광주,2017-07-23,-2.008
156,광주,2017-07-24,-2.024
156,광주,2017-07-25,-1.978
156,광주,2017-07-26,-2.001
156,광주,2017-07-27,-2.044
156,광주,2017-07-28,-2.056
156,광주,2017-07-29,-2.08
156,광주,2017-07-30,-1.965
156,광주,2017-07-31,-1.86
156,광주,2017-08-01,-1.858
156,광주,2017-08-02,-1.84
156,광주,2017-08-03,-1.862
156,광주,2017-08-04,-1.853
156,광주,2017-08-05,-1.858
156,광주,2017-08-06,-1.874
156,광주,2017-08-07,-1.895
156,광주,2017-08-08,-1.936
156,광주,2017-08-09,-1.958
156,광주,2017-08-10,-2.037
156,광주,2017-08-11,-2.041
156,광주,2017-08-12,-1.958
156,광주,2017-08-13,-1.944
156,광주,2017-08-14,-1.81
156,광주,2017-08-15,-1.824
156,광주,2017-08-16,-1.858
156,광주,2017-08-17,-1.901
156,광주,2017-08-18,-1.829
156,광주,2017-08-19,-1.855
156,광주,2017-08-20,-1.795
156,광주,2017-08-21,-1.503
156,광주,2017-08-22,-1.46
156,광주,2017-08-23,-1.499
156,광주,2017-08-24,-1.539
156,광주,2017-08-25,-1.208
156,광주,2017-08-26,-1.226
156,광주,2017-08-27,-1.24
156,광주,2017-08-28,-1.269
156,광주,2017-08-29,-1.261
156,광주,2017-08-30,-1.27
156,광주,2017-08-31,-1.264
156,광주,2017-09-01,-1.273
156,광주,2017-09-02,-1.308
156,광주,2017-09-03,-1.329
156,광주,2017-09-04,-1.356
156,광주,2017-09-05,-1.358
156,광주,2017-09-06,-1.28
156,광주,2017-09-07,-1.277
156,광주,2017-09-08,-1.274
156,광주,2017-09-09,-1.291
156,광주,2017-09-10,-1.296
156,광주,2017-09-11,-1.037
156,광주,2017-09-12,-1.028
156,광주,2017-09-13,-1.023
156,광주,2017-09-14,-1.043
156,광주,2017-09-15,-1.05
156,광주,2017-09-16,-1.076
156,광주,2017-09-17,-1.095
156,광주,2017-09-18,-1.084
156,광주,2017-09-19,-1.079
156,광주,2017-09-20,-1.077
156,광주,2017-09-21,-1.118
156,광주,2017-09-22,-1.112
156,광주,2017-09-23,-1.14
156,광주,2017-09-24,-1.171
156,광주,2017-09-25,-1.169
156,광주,2017-09-26,-1.165
156,광주,2017-09-27,-1.146
156,광주,2017-09-28,-1.149
156,광주,2017-09-29,-1.137
156,광주,2017-09-30,-1.144
156,광주,2017-10-01,-.994
156,광주,2017-10-02,-1.056
156,광주,2017-10-03,-1.043
156,광주,2017-10-04,-1.04
156,광주,2017-10-05,-1.018
156,광주,2017-10-06,-.981
156,광주,2017-10-07,-.98
156,광주,2017-10-08,-1.017
156,광주,2017-10-09,-1.008
156,광주,2017-10-10,-1.006
156,광주,2017-10-11,-1.004
156,광주,2017-10-12,-.982
156,광주,2017-10-13,-.972
156,광주,2017-10-14,-.993
156,광주,2017-10-15,-.975
156,광주,2017-10-16,-.978
156,광주,2017-10-17,-.975
156,광주,2017-10-18,-.961
156,광주,2017-10-19,-.945
156,광주,2017-10-20,-.941
156,광주,2017-10-21,-.933
156,광주,2017-10-22,-.963
156,광주,2017-10-23,-.963
156,광주,2017-10-24,-.952
156,광주,2017-10-25,-.935
156,광주,2017-10-26,-.918
156,광주,2017-10-27,-.913
156,광주,2017-10-28,-.897
156,광주,2017-10-29,-.893
156,광주,2017-10-30,-.888
156,광주,2017-10-31,-.894
156,광주,2017-11-01,-.928
156,광주,2017-11-02,-.918
156,광주,2017-11-03,-.881
156,광주,2017-11-04,-.879
156,광주,2017-11-05,-.919
156,광주,2017-11-06,-.917
156,광주,2017-11-07,-.911
156,광주,2017-11-08,-.911
156,광주,2017-11-09,-.901
156,광주,2017-11-10,-.893
156,광주,2017-11-11,-.89
156,광주,2017-11-12,-.89
156,광주,2017-11-13,-.891
156,광주,2017-11-14,-.882
156,광주,2017-11-15,-.874
156,광주,2017-11-16,-.871
156,광주,2017-11-17,-.874
156,광주,2017-11-18,-.882
156,광주,2017-11-19,-.883
156,광주,2017-11-20,-.886
156,광주,2017-11-21,-.889
156,광주,2017-11-22,-.893
156,광주,2017-11-23,-.889
156,광주,2017-11-24,-.889
156,광주,2017-11-25,-.885
156,광주,2017-11-26,-.886
156,광주,2017-11-27,-.892
156,광주,2017-11-28,-.875
156,광주,2017-11-29,-.869
156,광주,2017-11-30,-.869
156,광주,2017-12-01,-.864
156,광주,2017-12-02,-.867
156,광주,2017-12-03,-.878
156,광주,2017-12-04,-.868
156,광주,2017-12-05,-.857
156,광주,2017-12-06,-.849
156,광주,2017-12-07,-.832
156,광주,2017-12-08,-.837
156,광주,2017-12-09,-.836
156,광주,2017-12-10,-.83
156,광주,2017-12-11,-.826
156,광주,2017-12-12,-.826
156,광주,2017-12-13,-.817
156,광주,2017-12-14,-.806
156,광주,2017-12-15,-.786
156,광주,2017-12-16,-.774
156,광주,2017-12-17,-.762
156,광주,2017-12-18,-.752
156,광주,2017-12-19,-.741
156,광주,2017-12-20,-.737
156,광주,2017-12-21,-.687
156,광주,2017-12-22,-.633
156,광주,2017-12-23,-.671
156,광주,2017-12-24,-.588
156,광주,2017-12-25,-.588
156,광주,2017-12-26,-.564
156,광주,2017-12-27,-.568
156,광주,2017-12-28,-.513
156,광주,2017-12-29,-.526
156,광주,2017-12-30,-.531
156,광주,2017-12-31,-.499
156,광주,2018-01-01,-.453
156,광주,2018-01-02,-.491
156,광주,2018-01-03,-.447
156,광주,2018-01-04,-.629
156,광주,2018-01-05,-.598
156,광주,2018-01-06,-.586
156,광주,2018-01-07,-.48
156,광주,2018-01-08,-.367
156,광주,2018-01-09,-.315
156,광주,2018-01-10,-.295
156,광주,2018-01-11,-.442
156,광주,2018-01-12,-.367
156,광주,2018-01-13,-.378
156,광주,2018-01-14,-.414
156,광주,2018-01-15,-.386
156,광주,2018-01-16,-.294
156,광주,2018-01-17,-.249
156,광주,2018-01-18,-.217
156,광주,2018-01-19,-.184
156,광주,2018-01-20,-.159
156,광주,2018-01-21,-.174
156,광주,2018-01-22,-.133
156,광주,2018-01-23,-.113
156,광주,2018-01-24,-.075
156,광주,2018-01-25,-.054
156,광주,2018-01-26,-.157
156,광주,2018-01-27,-.22
156,광주,2018-01-28,-.163
156,광주,2018-01-29,-.159
156,광주,2018-01-30,-.134
156,광주,2018-01-31,-.084
156,광주,2018-02-01,-.067
156,광주,2018-02-02,-.075
156,광주,2018-02-03,-.01
156,광주,2018-02-04,.015
156,광주,2018-02-05,.015
156,광주,2018-02-06,.058
156,광주,2018-02-07,.076
156,광주,2018-02-08,.032
156,광주,2018-02-09,.025
156,광주,2018-02-10,-.117
156,광주,2018-02-11,-.101
156,광주,2018-02-12,-.054
156,광주,2018-02-13,.011
156,광주,2018-02-14,.025
156,광주,2018-02-15,.085
156,광주,2018-02-16,.097
156,광주,2018-02-17,-.392
156,광주,2018-02-18,-.416
156,광주,2018-02-19,-.387
156,광주,2018-02-20,-.352
156,광주,2018-02-21,-.97
156,광주,2018-02-22,-.924
156,광주,2018-02-23,-.835
156,광주,2018-02-24,-.801
156,광주,2018-02-25,-.879
156,광주,2018-02-26,-.787
156,광주,2018-02-27,-.737
156,광주,2018-02-28,-.537
156,광주,2018-03-01,-.463
156,광주,2018-03-02,-.428
156,광주,2018-03-03,-.419
156,광주,2018-03-04,-.356
156,광주,2018-03-05,-.524
156,광주,2018-03-06,-.552
156,광주,2018-03-07,-.455
156,광주,2018-03-08,-.194
156,광주,2018-03-09,-.21
156,광주,2018-03-10,-1.018
156,광주,2018-03-11,-.958
156,광주,2018-03-12,-.96
156,광주,2018-03-13,-.888
156,광주,2018-03-14,-.86
156,광주,2018-03-15,-.325
156,광주,2018-03-16,-.319
156,광주,2018-03-17,-.34
156,광주,2018-03-18,.006
156,광주,2018-03-19,.195
156,광주,2018-03-20,.213
156,광주,2018-03-21,.283
156,광주,2018-03-22,.316
156,광주,2018-03-23,.326
156,광주,2018-03-24,.285
156,광주,2018-03-25,.265
156,광주,2018-03-26,.172
156,광주,2018-03-27,.168
156,광주,2018-03-28,.179
156,광주,2018-03-29,.191
156,광주,2018-03-30,-.528
156,광주,2018-03-31,-.631
156,광주,2018-04-01,-.615
156,광주,2018-04-02,-.636
156,광주,2018-04-03,-.73
156,광주,2018-04-04,-.762
156,광주,2018-04-05,-.561
156,광주,2018-04-06,-.242
156,광주,2018-04-07,-.302
156,광주,2018-04-08,-.255
156,광주,2018-04-09,-.296
156,광주,2018-04-10,-.405
156,광주,2018-04-11,-.427
156,광주,2018-04-12,-.441
156,광주,2018-04-13,-.5
156,광주,2018-04-14,-.175
156,광주,2018-04-15,-.195
156,광주,2018-04-16,-.198
156,광주,2018-04-17,-.234
156,광주,2018-04-18,-.284
156,광주,2018-04-19,-.295
156,광주,2018-04-20,-.315
156,광주,2018-04-21,-.335
156,광주,2018-04-22,-.271
156,광주,2018-04-23,.24
156,광주,2018-04-24,.332
156,광주,2018-04-25,.363
156,광주,2018-04-26,.339
156,광주,2018-04-27,.36
156,광주,2018-04-28,.33
156,광주,2018-04-29,.291
156,광주,2018-04-30,.257
156,광주,2018-05-01,.211
156,광주,2018-05-02,.194
156,광주,2018-05-03,.164
156,광주,2018-05-04,.166
156,광주,2018-05-05,.147
156,광주,2018-05-06,.197
156,광주,2018-05-07,.147
156,광주,2018-05-08,.386
156,광주,2018-05-09,.385
156,광주,2018-05-10,.36
156,광주,2018-05-11,.299
156,광주,2018-05-12,.575
156,광주,2018-05-13,.543
156,광주,2018-05-14,.505
156,광주,2018-05-15,.487
156,광주,2018-05-16,.486
156,광주,2018-05-17,.48
156,광주,2018-05-18,.452
156,광주,2018-05-19,.383
156,광주,2018-05-20,.369
156,광주,2018-05-21,.374
156,광주,2018-05-22,.441
156,광주,2018-05-23,.587
156,광주,2018-05-24,.566
156,광주,2018-05-25,.563
156,광주,2018-05-26,.583
156,광주,2018-05-27,.578
156,광주,2018-05-28,.582
156,광주,2018-05-29,.56
156,광주,2018-05-30,.542
156,광주,2018-05-31,.55
156,광주,2018-06-01,.494
156,광주,2018-06-02,.456
156,광주,2018-06-03,.456
156,광주,2018-06-04,.443
156,광주,2018-06-05,.436
156,광주,2018-06-06,.429
156,광주,2018-06-07,.395
156,광주,2018-06-08,.343
156,광주,2018-06-09,.331
156,광주,2018-06-10,.264
156,광주,2018-06-11,.331
156,광주,2018-06-12,.343
156,광주,2018-06-13,.319
156,광주,2018-06-14,.257
156,광주,2018-06-15,.261
156,광주,2018-06-16,.227
156,광주,2018-06-17,.18
156,광주,2018-06-18,.125
156,광주,2018-06-19,.177
156,광주,2018-06-20,.108
156,광주,2018-06-21,.079
156,광주,2018-06-22,-.162
156,광주,2018-06-23,-.215
156,광주,2018-06-24,-.328
156,광주,2018-06-25,-.406
156,광주,2018-06-26,-.421
156,광주,2018-06-27,-.02
156,광주,2018-06-28,.369
156,광주,2018-06-29,.647
156,광주,2018-06-30,.792
156,광주,2018-07-01,1.023
156,광주,2018-07-02,1.067
156,광주,2018-07-03,.963
156,광주,2018-07-04,.906
156,광주,2018-07-05,.864
156,광주,2018-07-06,.827
156,광주,2018-07-07,.751
156,광주,2018-07-08,.722
156,광주,2018-07-09,.598
156,광주,2018-07-10,.539
156,광주,2018-07-11,.379
156,광주,2018-07-12,.26
